path,label
D:/GenVideo/real/Kinetics/8VGPCIW2H3k_000030_000040.mp4,0
D:/GenVideo/real/Kinetics/sgQJ0oo4Ado_000048_000058.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_97770.mp4,1
D:/GenVideo/real/Kinetics/iycITa1eCCo_000026_000036.mp4,0
D:/GenVideo/real/Kinetics/ytqf9WmupUs_000030_000040.mp4,0
D:/GenVideo/real/Kinetics/LWugtb4O4a8_000009_000019.mp4,0
D:/GenVideo/real/Kinetics/e-yhSJXUn-0_000134_000144.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_91596.mp4,1
D:/GenVideo/real/Kinetics/lJnxgsAp0jg_000036_000046.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0100000_0109999/yplug_pre_train_0102295_14_10.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_123316.mp4,1
D:/GenVideo/real/Kinetics/HhRrmpvQzRY_000111_000121.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_23205.mp4,1
D:/GenVideo/real/Kinetics/CnU8e0K3tl0_000002_000012.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_66839.mp4,1
D:/GenVideo/real/Kinetics/vL-fglxTDUU_000036_000046.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_91732.mp4,1
D:/GenVideo/real/Kinetics/7GKYJxSOCFM_000057_000067.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_9441.mp4,1
D:/GenVideo/real/Kinetics/MLuXyFiqq6M_000186_000196.mp4,0
D:/GenVideo/real/Kinetics/0tavQ-XC7s0_000001_000011.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_132670.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_101344.mp4,1
D:/GenVideo/real/Youku/Youku_1M_10s/0260000_0269999/yplug_pre_train_0262549_60_10.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_93850.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_64815.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_11919.mp4,1
D:/GenVideo/real/Kinetics/jMUDJDQQGqI_000004_000014.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0000000_0009999/yplug_pre_train_0004467_16_10.mp4,0
D:/GenVideo/real/Kinetics/auBPeGIeuJI_000010_000020.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_132325.mp4,1
D:/GenVideo/real/Kinetics/o3R02laSKag_000003_000013.mp4,0
D:/GenVideo/real/Kinetics/usdPXjJeJLQ_000048_000058.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0210000_0219999/yplug_pre_train_0210136_30_10.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_26945.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_51290.mp4,1
D:/GenVideo/real/Kinetics/F_XOb0iPBYs_000281_000291.mp4,0
D:/GenVideo/real/Kinetics/c6pO1bmMp4g_000031_000041.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_148002.mp4,1
D:/GenVideo/real/Kinetics/RtxoT2z8JOQ_000346_000356.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_115817.mp4,1
D:/GenVideo/fake/Lavie/lavie_1367.mp4,1
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_45591.mp4,1
D:/GenVideo/real/Kinetics/ym6Zj7Q-uz0_000000_000010.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_61907.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_165634.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_44922.mp4,1
D:/GenVideo/real/Kinetics/mt6Ktb87BC8_000058_000068.mp4,0
D:/GenVideo/real/Kinetics/_DKNQVJOuKQ_000448_000458.mp4,0
D:/GenVideo/real/Kinetics/vCixK3b7wYE_000240_000250.mp4,0
D:/GenVideo/real/Kinetics/Rez_tI0j-XU_000029_000039.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0210000_0219999/yplug_pre_train_0219594_77_10.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_136864.mp4,1
D:/GenVideo/real/Kinetics/A0WmkIAW91E_000132_000142.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0100000_0109999/yplug_pre_train_0105083_42_10.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0800000_0809999/yplug_pre_train_0805511_32_10.mp4,0
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_34405.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_13951.mp4,1
D:/GenVideo/real/Kinetics/xsZgBVOGp0c_000436_000446.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_56044.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_115151.mp4,1
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_16328.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_1349.mp4,1
D:/GenVideo/real/Kinetics/UPv1soeF6H0_000003_000013.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0260000_0269999/yplug_pre_train_0261644_24_10.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_149370.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_21373.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_99009.mp4,1
D:/GenVideo/real/Kinetics/VqjtxlwBexI_000007_000017.mp4,0
D:/GenVideo/real/Kinetics/5O-kYBW9CEQ_000073_000083.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_30246.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_3931.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_118258.mp4,1
D:/GenVideo/fake/SEINE/train_SEINE/SEINE_9944.mp4,1
D:/GenVideo/real/msrvtt_1182.mp4,0
D:/GenVideo/real/Kinetics/s_oj4Eo6TRY_000124_000134.mp4,0
D:/GenVideo/real/Kinetics/zdx1dKRwiK4_000020_000030.mp4,0
D:/GenVideo/real/Kinetics/GVqgVXwV604_000032_000042.mp4,0
D:/GenVideo/real/Kinetics/l163d6JbUgc_000004_000014.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_75595.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_16862.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_81902.mp4,1
D:/GenVideo/real/Kinetics/NGuDql_75GM_000248_000258.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0410000_0419999/yplug_pre_train_0418544_23_10.mp4,0
D:/GenVideo/real/Kinetics/g_8KyaDuqvg_000057_000067.mp4,0
D:/GenVideo/real/Kinetics/YH0KwDc5Sjw_000019_000029.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_13992.mp4,1
D:/GenVideo/real/Kinetics/PEeEzSKVs3Y_000192_000202.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_110326.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_84046.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_69678.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_12612.mp4,1
D:/GenVideo/real/Kinetics/pwmqYyYCc7k_000018_000028.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0100000_0109999/yplug_pre_train_0102958_69_10.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0800000_0809999/yplug_pre_train_0801345_26_10.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_143568.mp4,1
D:/GenVideo/real/msrvtt_1938.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_66594.mp4,1
D:/GenVideo/real/Kinetics/PQhabR-Vu8Q_000243_000253.mp4,0
D:/GenVideo/real/Kinetics/mX6pAuZIJJE_001004_001014.mp4,0
D:/GenVideo/real/Kinetics/IYIJGR5YCag_000004_000014.mp4,0
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_7807.mp4,1
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_40742.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_157127.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_12070.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_119757.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_112370.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_5130.mp4,1
D:/GenVideo/real/Kinetics/dVgNHjp8YpM_000008_000018.mp4,0
D:/GenVideo/real/Kinetics/-aCJZ8d_z3E_000098_000108.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_89889.mp4,1
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_34252.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_109773.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_147703.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_14412.mp4,1
D:/GenVideo/fake/WildScrape/D126.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_71964.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_109518.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_1341.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_148742.mp4,1
D:/GenVideo/real/Kinetics/96hp_Tsy9a8_000000_000010.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_140549.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_81985.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_77532.mp4,1
D:/GenVideo/real/Kinetics/OS9f9TUxkTk_000129_000139.mp4,0
D:/GenVideo/real/Kinetics/LC9NZAa2P14_000010_000020.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0100000_0109999/yplug_pre_train_0104032_37_10.mp4,0
D:/GenVideo/real/Kinetics/n6xqwBnt-Ds_000021_000031.mp4,0
D:/GenVideo/real/Kinetics/krd8JQgh8vw_000488_000498.mp4,0
D:/GenVideo/real/Kinetics/VBHXDUHfM8E_000157_000167.mp4,0
D:/GenVideo/real/Kinetics/Oh5Jyq9j90A_000000_000010.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_58803.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_15155.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_108926.mp4,1
D:/GenVideo/real/Kinetics/bB1ITtvzjhw_000000_000010.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_135627.mp4,1
D:/GenVideo/real/Youku/Youku_1M_10s/0260000_0269999/yplug_pre_train_0262636_12_10.mp4,0
D:/GenVideo/real/Kinetics/kgJPbRSkdtw_000001_000011.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_18300.mp4,1
D:/GenVideo/real/Kinetics/sV2QI0a0rUI_000006_000016.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_74045.mp4,1
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_25231.mp4,1
D:/GenVideo/real/Kinetics/2cu1-EjEW0U_000166_000176.mp4,0
D:/GenVideo/real/Kinetics/vr0zOi9oZoA_000000_000010.mp4,0
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_20292.mp4,1
D:/GenVideo/real/Kinetics/R5TMoKHalE8_000118_000128.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_30751.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_29364.mp4,1
D:/GenVideo/real/Youku/Youku_1M_10s/0800000_0809999/yplug_pre_train_0805380_7_10.mp4,0
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_37949.mp4,1
D:/GenVideo/real/Kinetics/49OAoX2ed_c_000120_000130.mp4,0
D:/GenVideo/real/Kinetics/QhygR30GTr8_000050_000060.mp4,0
D:/GenVideo/real/Kinetics/xK-gEyKp9uM_000003_000013.mp4,0
D:/GenVideo/real/msrvtt_2105.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_14883.mp4,1
D:/GenVideo/real/Kinetics/vERozGiIw3E_000000_000010.mp4,0
D:/GenVideo/real/Kinetics/yUgsJLfSpxM_000038_000048.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_102100.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_150586.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_63887.mp4,1
D:/GenVideo/real/Kinetics/SjP75Ww5A0A_000002_000012.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0260000_0269999/yplug_pre_train_0266434_17_10.mp4,0
D:/GenVideo/real/Kinetics/H2VX4CDCdBE_000001_000011.mp4,0
D:/GenVideo/real/Kinetics/wiMKzFt3two_000002_000012.mp4,0
D:/GenVideo/real/Kinetics/1fy5q7QWFbg_000026_000036.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_85712.mp4,1
D:/GenVideo/real/Kinetics/Da0DRHWuND0_000020_000030.mp4,0
D:/GenVideo/real/Kinetics/C1U3063-grM_000002_000012.mp4,0
D:/GenVideo/real/Kinetics/KUVSmKXKOSM_000025_000035.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0260000_0269999/yplug_pre_train_0266499_44_10.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_103486.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_113772.mp4,1
D:/GenVideo/real/Kinetics/gYpEFix4Xf8_000030_000040.mp4,0
D:/GenVideo/fake/SEINE/train_SEINE/SEINE_23063.mp4,1
D:/GenVideo/real/Kinetics/fSzLzH3jDLs_000013_000023.mp4,0
D:/GenVideo/real/Kinetics/hmxMBYNvpPc_000019_000029.mp4,0
D:/GenVideo/real/Kinetics/wvLXF11nCVI_000006_000016.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_39543.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_64614.mp4,1
D:/GenVideo/real/Youku/Youku_1M_10s/0710000_0719999/yplug_pre_train_0714385_1_10.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_57826.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_85658.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_81764.mp4,1
D:/GenVideo/real/Kinetics/4pacxKS7PTw_000024_000034.mp4,0
D:/GenVideo/real/Kinetics/fiReSXWINTw_000004_000014.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_24559.mp4,1
D:/GenVideo/real/Youku/Youku_1M_10s/0410000_0419999/yplug_pre_train_0419539_5_10.mp4,0
D:/GenVideo/real/msrvtt_3105.mp4,0
D:/GenVideo/real/Kinetics/ExwVHgzF13o_000068_000078.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_66755.mp4,1
D:/GenVideo/real/Kinetics/7uqlVZtydbM_000003_000013.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_2008.mp4,1
D:/GenVideo/real/Kinetics/moS4-6nSH_I_000026_000036.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_136307.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_140549.mp4,1
D:/GenVideo/real/Kinetics/mOmhMKLFepM_000022_000032.mp4,0
D:/GenVideo/real/Kinetics/y4Hxh99X0Kk_000113_000123.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0210000_0219999/yplug_pre_train_0212400_23_10.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_97976.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_42773.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_24426.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_94342.mp4,1
D:/GenVideo/real/Kinetics/-TAD4L8ceww_000003_000013.mp4,0
D:/GenVideo/real/Kinetics/0WgrxBcjLhQ_000003_000013.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0210000_0219999/yplug_pre_train_0214726_10_10.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_44915.mp4,1
D:/GenVideo/real/Kinetics/JBS9x2Uc5Lc_000028_000038.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_123444.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_48869.mp4,1
D:/GenVideo/real/Kinetics/-ZAln9tDicI_000026_000036.mp4,0
D:/GenVideo/real/Kinetics/m4O5O1BpgSs_000026_000036.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_108861.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_159327.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_161020.mp4,1
D:/GenVideo/real/Kinetics/yzgguqzFiJs_000030_000040.mp4,0
D:/GenVideo/real/Kinetics/WuS9LmTYHKk_000032_000042.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_98555.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_53606.mp4,1
D:/GenVideo/real/Kinetics/gHQ24WRYJVM_000017_000027.mp4,0
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_18732.mp4,1
D:/GenVideo/fake/MoonValley/MoonValley_618.mp4,1
D:/GenVideo/real/Kinetics/ACLBBzzonE4_000135_000145.mp4,0
D:/GenVideo/real/Kinetics/zKG4noO8VO4_000002_000012.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_78727.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_4258.mp4,1
D:/GenVideo/fake/Latte/train_Latte/Latte_112058.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_17194.mp4,1
D:/GenVideo/real/Kinetics/TNxl084nnaw_000004_000014.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_47157.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_93496.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_155734.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_24667.mp4,1
D:/GenVideo/real/Kinetics/FqWYtdAoecw_000125_000135.mp4,0
D:/GenVideo/real/Kinetics/_fDP2WzmZsI_000095_000105.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_68854.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_161725.mp4,1
D:/GenVideo/real/Youku/Youku_1M_10s/0710000_0719999/yplug_pre_train_0715303_0_10.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_16468.mp4,1
D:/GenVideo/real/Kinetics/HoHnXa_bB10_000000_000010.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_59668.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_23287.mp4,1
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_15553.mp4,1
D:/GenVideo/real/Youku/Youku_1M_10s/0260000_0269999/yplug_pre_train_0264564_13_10.mp4,0
D:/GenVideo/real/Kinetics/zHm2saH38ac_000065_000075.mp4,0
D:/GenVideo/real/Kinetics/UNjatM5Q5lU_000004_000014.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_58943.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_34651.mp4,1
D:/GenVideo/real/Youku/Youku_1M_10s/0710000_0719999/yplug_pre_train_0718739_29_10.mp4,0
D:/GenVideo/real/Kinetics/2xXAiarmD6o_000002_000012.mp4,0
D:/GenVideo/real/Kinetics/SenNn-blAZg_000047_000057.mp4,0
D:/GenVideo/fake/Latte/train_Latte/Latte_84551.mp4,1
D:/GenVideo/real/Kinetics/rDaY1G2Q33M_000118_000128.mp4,0
D:/GenVideo/fake/Pika/train_pika/Pika_73038.mp4,1
D:/GenVideo/real/Kinetics/6fxGZWCSHCU_000000_000010.mp4,0
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_8236.mp4,1
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_164556.mp4,1
D:/GenVideo/fake/Pika/train_pika/Pika_7167.mp4,1
D:/GenVideo/fake/DynamicCrafter/train_DynamicCrafter/DynamicCrafter_2731.mp4,1
D:/GenVideo/real/Kinetics/WbA7bQapB2Q_000020_000030.mp4,0
D:/GenVideo/real/Kinetics/avlyjozQB_4_000114_000124.mp4,0
D:/GenVideo/real/Youku/Youku_1M_10s/0800000_0809999/yplug_pre_train_0804662_7_10.mp4,0
D:/GenVideo/fake/OpenSora/train_OpenSora/OpenSoraL_71391.mp4,1
D:/GenVideo/real/Kinetics/QbdVdgArZIE_000003_000013.mp4,0
D:/GenVideo/real/Kinetics/G6cHBN-hf0Y_000248_000258.mp4,0
D:/GenVideo/real/Kinetics/yHCi7OEemrw_000058_000068.mp4,0
